file_path,has_time_axis,has_signal,signal_varies_with_time,valid_relaxation
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210111_effective_observables_catalog\tables\new_effective_observables_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210111_effective_observables_catalog\tables\new_relaxation_observables_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210111_effective_observables_catalog\tables\new_switching_observables_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210315_effective_observables_catalog\observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210315_effective_observables_catalog\tables\effective_observables_catalog.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210315_effective_observables_catalog\tables\new_effective_observables_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210315_effective_observables_catalog\tables\new_relaxation_observables_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210315_effective_observables_catalog\tables\new_switching_observables_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210701_effective_observables_catalog\observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210701_effective_observables_catalog\tables\effective_observables_catalog.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210701_effective_observables_catalog\tables\new_effective_observables_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210701_effective_observables_catalog\tables\new_relaxation_observables_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_15_210701_effective_observables_catalog\tables\new_switching_observables_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_003621_creep_activation_scaling\tables\creep_activation_scaling.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_004456_creep_activation_scaling\tables\creep_activation_scaling.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_110547_observable_catalog_completion\tables\observable_catalog.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_110547_observable_catalog_completion\tables\observable_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_110632_observable_catalog_completion\tables\observable_catalog.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_110632_observable_catalog_completion\tables\observable_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_145120_observable_physics_reduction\tables\minimal_observable_set.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_145120_observable_physics_reduction\tables\observable_role_classification.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_145158_observable_physics_reduction\tables\minimal_observable_set.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_145158_observable_physics_reduction\tables\observable_role_classification.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_150042_observable_physics_completeness_audit\tables\dependency_graph_edges.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_150042_observable_physics_completeness_audit\tables\effective_physical_quantities_audit.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_150042_observable_physics_completeness_audit\tables\observable_reconstruction_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_150042_observable_physics_completeness_audit\tables\required_support_observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151335_observable_basis_sufficiency_test\tables\basis_coordinate_importance.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151335_observable_basis_sufficiency_test\tables\basis_sufficiency_aligned_data.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151335_observable_basis_sufficiency_test\tables\basis_sufficiency_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151417_observable_basis_sufficiency_test\tables\basis_coordinate_importance.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151417_observable_basis_sufficiency_test\tables\basis_sufficiency_aligned_data.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151417_observable_basis_sufficiency_test\tables\basis_sufficiency_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151440_observable_basis_sufficiency_test\tables\basis_coordinate_importance.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151440_observable_basis_sufficiency_test\tables\basis_sufficiency_aligned_data.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151440_observable_basis_sufficiency_test\tables\basis_sufficiency_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151513_observable_basis_sufficiency_test\tables\basis_coordinate_importance.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151513_observable_basis_sufficiency_test\tables\basis_sufficiency_aligned_data.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_151513_observable_basis_sufficiency_test\tables\basis_sufficiency_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_152954_observable_basis_sufficiency_robustness\tables\basis_sufficiency_robustness_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_152954_observable_basis_sufficiency_robustness\tables\basis_sufficiency_robustness_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_153030_observable_basis_sufficiency_robustness\tables\basis_sufficiency_robustness_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_153030_observable_basis_sufficiency_robustness\tables\basis_sufficiency_robustness_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_153106_observable_basis_sufficiency_robustness\tables\basis_sufficiency_robustness_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_153106_observable_basis_sufficiency_robustness\tables\basis_sufficiency_robustness_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_173124_R_X_reconciliation_analysis\tables\R_X_canonical_overlap_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_173124_R_X_reconciliation_analysis\tables\R_X_reconciliation_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_173235_R_X_reconciliation_analysis\tables\R_X_canonical_overlap_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_173235_R_X_reconciliation_analysis\tables\R_X_reconciliation_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_173307_R_X_reconciliation_analysis\tables\R_X_canonical_overlap_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_16_173307_R_X_reconciliation_analysis\tables\R_X_reconciliation_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_17_062756_phase_diagram_synthesis\tables\phase_diagram_aligned_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_17_062756_phase_diagram_synthesis\tables\phase_diagram_features.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_17_062942_phase_diagram_synthesis\tables\phase_diagram_aligned_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_17_062942_phase_diagram_synthesis\tables\phase_diagram_features.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_17_063312_phase_diagram_synthesis\tables\phase_diagram_aligned_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_17_063312_phase_diagram_synthesis\tables\phase_diagram_features.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_17_063903_phase_diagram_synthesis\tables\phase_diagram_aligned_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_17_063903_phase_diagram_synthesis\tables\phase_diagram_features.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_075347_x_single_observable_residual_test\tables\x_independence_aligned_data.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_075347_x_single_observable_residual_test\tables\x_independence_residuals_long.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_075347_x_single_observable_residual_test\tables\x_independence_single_observable_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_080529_x_single_observable_residual_test\tables\x_independence_aligned_data.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_080529_x_single_observable_residual_test\tables\x_independence_residuals_long.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_080529_x_single_observable_residual_test\tables\x_independence_single_observable_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_080734_x_single_observable_residual_test_corrected\tables\x_independence_aligned_data.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_080734_x_single_observable_residual_test_corrected\tables\x_independence_residuals_long.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_080734_x_single_observable_residual_test_corrected\tables\x_independence_single_observable_results.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_091808_dimensionless_constrained_basin_scan\tables\dimensionless_constrained_scan_edge_cases.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_091808_dimensionless_constrained_basin_scan\tables\dimensionless_constrained_scan_full.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_091808_dimensionless_constrained_basin_scan\tables\dimensionless_constrained_scan_near_X.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_091808_dimensionless_constrained_basin_scan\tables\dimensionless_constrained_scan_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_22_091808_dimensionless_constrained_basin_scan\tables\dimensionless_constrained_scan_top5.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_162548_x_necessity_tests\reports\x_necessity_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_162548_x_necessity_tests\reports\x_pairing_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_162548_x_necessity_tests\tables\x_component_sensitivity_ranking.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_162548_x_necessity_tests\tables\x_necessity_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_162548_x_necessity_tests\tables\x_pairing_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171127_basin_scan\basin_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171127_basin_scan\best_candidates.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171127_basin_scan\slice_alpha_beta_gamma1.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171127_basin_scan\slice_alpha_gamma_beta1.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171127_basin_scan\slice_beta_gamma_alpha1.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171742_basin_scan\basin_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171742_basin_scan\best_candidates.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171742_basin_scan\slice_alpha_beta_gamma1.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171742_basin_scan\slice_alpha_gamma_beta1.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171742_basin_scan\slice_beta_gamma_alpha1.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171749_svd_projection_test\tables\comparison_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171749_svd_projection_test\tables\svd_component_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171749_svd_projection_test\tables\svd_loadings.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_171749_svd_projection_test\tables\svd_modes.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_172510_svd_projection_test\tables\comparison_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_172510_svd_projection_test\tables\svd_component_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_172510_svd_projection_test\tables\svd_loadings.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_172510_svd_projection_test\tables\svd_modes.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_23_185109_functional_equivalence\functional_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_030732_barrier_to_relaxation_mechanism\tables\A_prediction_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_030732_barrier_to_relaxation_mechanism\tables\R_prediction_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_030732_barrier_to_relaxation_mechanism\tables\barrier_descriptors.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_030732_barrier_to_relaxation_mechanism\tables\feature_importance_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_030732_barrier_to_relaxation_mechanism\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031205_barrier_to_relaxation_mechanism\tables\A_prediction_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031205_barrier_to_relaxation_mechanism\tables\R_prediction_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031205_barrier_to_relaxation_mechanism\tables\barrier_descriptors.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031205_barrier_to_relaxation_mechanism\tables\feature_importance_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031205_barrier_to_relaxation_mechanism\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031904_barrier_to_relaxation_mechanism\tables\A_prediction_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031904_barrier_to_relaxation_mechanism\tables\R_prediction_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031904_barrier_to_relaxation_mechanism\tables\barrier_descriptors.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031904_barrier_to_relaxation_mechanism\tables\feature_importance_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_031904_barrier_to_relaxation_mechanism\tables\source_run_manifest.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_034859_barrier_relaxation_mechanism_closure\tables\descriptor_audit.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_035350_barrier_relaxation_mechanism_closure\tables\descriptor_audit.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_040041_barrier_relaxation_mechanism_closure\tables\A_minimal_models.csv,NO,NO,NO,NO
