"file_path","classification","reason"
"./results_old/aging/runs/run_2026_03_09_141328_geometry_visualization/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_112842_geometry_visualization/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_145239_geometry_visualization/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_150549_geometry_visualization/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_171522_observable_mode_correlation/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_200643_observable_mode_correlation/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_215702_tp_27_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_220156_tp_27_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_220738_tp_30_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_222534_MG119_3sec/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_222604_MG119_36sec/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_222613_MG119_6min/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_222624_MG119_60min/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_223913_tp_6_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_224229_tp_10_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_225135_tp_14_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_225902_tp_18_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_231114_tp_22_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_231719_tp_26_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_232934_tp_34_structured_export/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_10_235137_tp_sweep_summary/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_11_011643_observable_identification_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_11_030129_aging_shape_collapse_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_11_030129_aging_shape_collapse_analysis_01/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_11_082451_aging_shape_collapse_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_211204_aging_dataset_build/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_213819_aging_log_time_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_213923_aging_component_clock_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_213929_aging_timescale_extraction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_214012_aging_log_time_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_214126_aging_timescale_extraction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_214127_aging_component_clock_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_222238_aging_time_rescaling_collapse/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_223427_aging_timescale_extraction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_223709_aging_timescale_extraction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_223712_aging_log_time_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_223741_aging_component_clock_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_224309_aging_time_rescaling_collapse/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_224808_aging_timescale_extraction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_225058_aging_component_clock_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_225559_aging_time_rescaling_collapse/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_225842_aging_component_clock_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_225857_aging_timescale_extraction/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_230511_aging_time_rescaling_collapse/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_232904_aging_time_rescaling_collapse/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_233337_aging_time_rescaling_collapse/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_12_233710_aging_time_rescaling_collapse/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_13_003251_aging_fm_using_dip_clock/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_13_003818_aging_fm_using_dip_clock/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_13_004253_aging_fm_using_dip_clock/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_13_005134_aging_fm_using_dip_clock/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_13_005805_aging_fm_using_extracted_dip_tau/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_13_010148_aging_fm_using_extracted_dip_tau/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_13_011143_aging_fm_timescale_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_13_012211_aging_fm_timescale_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_13_013634_aging_fm_timescale_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_070731_tri_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_070929_tri_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_071151_tri_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_071722_tri_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_073850_TRI_clock_consistency_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_074027_TRI_clock_consistency_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_074415_TRI_clock_consistency_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_074613_aging_clock_ratio_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_074701_TRI_clock_consistency_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_075006_TRI_clock_consistency_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_130940_clock_ratio_temperature_support_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_131220_clock_ratio_temperature_support_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_131833_clock_ratio_temperature_support_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_132250_clock_ratio_temperature_support_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_132559_clock_ratio_temperature_support_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_133454_clock_ratio_temperature_support_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_14_152820_clock_ratio_lower_support_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_2026_03_16_023652_aging_clock_ratio_temperature_scaling/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_legacy_baseline_tests/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/aging/runs/run_legacy_debug_runs/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
