"a","b","c","pearson_A","spearman_A","deltaT_peak","loo_min_pearson","loo_min_spearman","source","score_basic"
"1.35","0.75","1.15","0.985192824849962","0.995604395604396","0","0.983149389810814","0.994505494505495","computed_refine_extension","0.99064926387869"
"1.3","0.7","1.1","0.985189681142269","0.995604395604396","0","0.983151503210305","0.994505494505495","computed_refine_extension","0.99064874344628"
"0.85","0.65","0.85","0.985343519267318","0.995604395604396","0","0.982919157971711","0.994505494505495","computed_refine_extension","0.990648425836076"
"0.75","0.6","0.85","0.985344271136853","0.995604395604396","0","0.982913847678065","0.994505494505495","computed_refine_extension","0.990647589338208"
"1.2","0.85","1.15","0.985323759454059","0.995604395604396","0","0.9828965003815","0.994505494505495","computed_refine_extension","0.990637966374056"
"0.6","0.5","0.95","0.985317318147369","0.995604395604396","0","0.982886940713621","0.994505494505495","computed_refine_extension","0.990634122048473"
"1.1","0.55","0.95","0.985111102816902","0.995604395604396","0","0.983191281082758","0.994505494505495","computed_refine_extension","0.990633125523161"
"0.75","0.6","1.05","0.985304167150372","0.995604395604396","0","0.982893962023429","0.994505494505495","computed_refine_extension","0.990631581011336"
"1.3","0.65","1.2","0.985134843463988","0.995604395604396","0","0.983096623309733","0.994505494505495","computed_refine_extension","0.990621316162681"
"0.65","0.5","1.1","0.985293292805029","0.995604395604396","0","0.982858162586021","0.994505494505495","computed_refine_extension","0.990621158820251"
"1.25","0.6","1.15","0.985121288363005","0.995604395604396","0","0.983067599106359","0.994505494505495","computed_refine_extension","0.990611444791712"
"0.85","0.55","0.75","0.985093089286507","0.995604395604396","0","0.983042675923992","0.994505494505495","computed_refine_extension","0.990598000432289"
"1.25","0.85","1.05","0.985233645638184","0.995604395604396","0","0.982810475937457","0.994505494505495","computed_refine_extension","0.990593727340485"
"1","0.75","1.15","0.985218184633772","0.995604395604396","0","0.982807948085056","0.994505494505495","computed_refine_extension","0.990588583468681"
"1.2","0.85","1.05","0.985211282238939","0.995604395604396","0","0.982759087780575","0.994505494505495","computed_refine_extension","0.990576740689335"
"0.9","0.7","1.1","0.985184356162799","0.995604395604396","0","0.982774311346458","0.994505494505495","computed_refine_extension","0.99057170757967"
"1.3","0.85","1.25","0.98519587447256","0.995604395604396","0","0.982746937947464","0.994505494505495","computed_refine_extension","0.990569688392799"
"1.3","0.75","1.05","0.985013779367975","0.995604395604396","0","0.982972613864034","0.994505494505495","computed_refine_extension","0.990560195044738"
"0.6","0.5","0.8","0.985178937423904","0.995604395604396","0","0.982723965460431","0.994505494505495","computed_refine_extension","0.990560012780796"
"0.8","0.65","0.95","0.985169082215708","0.995604395604396","0","0.982731281794077","0.994505494505495","computed_refine_extension","0.990558519485066"
"0.7","0.5","0.7","0.985091892756376","0.995604395604396","0","0.982829628108815","0.994505494505495","computed_refine_extension","0.990555031910214"
"0.8","0.65","1","0.985123969297799","0.995604395604396","0","0.982692724355916","0.994505494505495","computed_refine_extension","0.990537274122061"
"0.75","0.5","0.7","0.984982643813862","0.995604395604396","0","0.982883890821738","0.994505494505495","computed_refine_extension","0.990533109770045"
"1.1","0.5","1","0.984945182195059","0.995604395604396","0","0.982937476009377","0.994505494505495","computed_refine_extension","0.990532588321932"
"1.25","0.8","1","0.985047771089368","0.995604395604396","0","0.982754523503921","0.994505494505495","computed_refine_extension","0.990526774489133"
"0.7","0.55","1.1","0.985106443428535","0.995604395604396","0","0.982653407137734","0.994505494505495","computed_refine_extension","0.990524152917646"
"0.9","0.7","0.9","0.985112052800873","0.995604395604396","0","0.982643985224431","0.994505494505495","computed_refine_extension","0.990523951346686"
"0.85","0.65","1.15","0.985091726625604","0.995604395604396","0","0.982654837852662","0.994505494505495","computed_refine_extension","0.990520024019752"
"1.25","0.65","1.05","0.984928083579068","0.995604395604396","0","0.982880772641881","0.994505494505495","computed_refine_extension","0.990516118063635"
"1.05","0.8","1.05","0.98508123567217","0.995604395604396","0","0.982638134244677","0.994505494505495","computed_refine_extension","0.990513536012125"
"1.15","0.5","1.1","0.98491330198045","0.995604395604396","0","0.982834850651057","0.994505494505495","computed_refine_extension","0.990502499185885"
"1.3","0.65","1.15","0.984908611933729","0.995604395604396","0","0.982825108945027","0.994505494505495","computed_refine_extension","0.990499143830663"
"1.15","0.8","1.25","0.98504838808357","0.995604395604396","0","0.982579867302587","0.994505494505495","computed_refine_extension","0.990492028347127"
"1.35","0.7","1.2","0.984888995773077","0.995604395604396","0","0.982815573926454","0.994505494505495","computed_refine_extension","0.990491351978752"
"1.2","0.85","1.2","0.985044986274336","0.995604395604396","0","0.982580330083186","0.994505494505495","computed_refine_extension","0.990491100360476"
"1.1","0.8","1.2","0.985008186575231","0.995604395604396","0","0.98255615489743","0.994505494505495","computed_refine_extension","0.990475225413594"
"1.3","0.85","1.05","0.984983704041384","0.995604395604396","0","0.982585762047228","0.994505494505495","computed_refine_extension","0.990473802083399"
"1.05","0.75","0.9","0.985004156009411","0.995604395604396","0","0.982550308560866","0.994505494505495","computed_refine_extension","0.990472846976535"
"0.65","0.55","0.9","0.985010591466916","0.995604395604396","0","0.982533455795712","0.994505494505495","computed_refine_extension","0.990471407060756"
"1.05","0.8","1.1","0.984989828641757","0.995604395604396","0","0.982549337957679","0.994505494505495","computed_refine_extension","0.990468354645601"
"0.8","0.65","0.9","0.984996100606789","0.995604395604396","0","0.982517861375354","0.994505494505495","computed_refine_extension","0.990463940918646"
"0.6","0.5","1","0.984995990769894","0.995604395604396","0","0.982517780256624","0.994505494505495","computed_refine_extension","0.990463891743832"
"1.15","0.85","1.1","0.984988544463921","0.995604395604396","0","0.982523623165725","0.994505494505495","computed_refine_extension","0.99046282643386"
"1.25","0.85","1.25","0.984992394889974","0.995604395604396","0","0.982505137751681","0.994505494505495","computed_refine_extension","0.990460284478867"
"1.1","0.6","0.9","0.984735072247975","0.995604395604396","0","0.982843216753623","0.994505494505495","computed_refine_extension","0.990450703486655"
"0.8","0.55","1.25","0.984963248634426","0.995604395604396","0","0.982469103607654","0.994505494505495","computed_refine_extension","0.990444333773397"
"1","0.7","0.85","0.984921883021337","0.995604395604396","0","0.982517202633787","0.994505494505495","computed_refine_extension","0.990441543894697"
"1.05","0.8","1","0.984945296724537","0.995604395604396","0","0.982464308789862","0.994505494505495","computed_refine_extension","0.990437989236872"
"0.65","0.55","0.95","0.984941330000551","0.995604395604396","0","0.982461552238225","0.994505494505495","computed_refine_extension","0.990436247909348"
"0.95","0.75","1","0.98493123929686","0.995604395604396","0","0.9824691056142","0.994505494505495","computed_refine_extension","0.990434731373436"
"1.35","0.9","1.15","0.984937786330295","0.995604395604396","0","0.982454809220565","0.994505494505495","computed_refine_extension","0.99043383620474"
"1.15","0.8","0.95","0.984921782084502","0.995604395604396","0","0.982462547041205","0.994505494505495","computed_refine_extension","0.99043058249513"
"0.7","0.5","1.2","0.984932097874253","0.995604395604396","0","0.982432932658135","0.994505494505495","computed_refine_extension","0.990427754355441"
"1.3","0.9","1.15","0.984925338379951","0.995604395604396","0","0.982424847788522","0.994505494505495","computed_refine_extension","0.990424109533228"
"0.95","0.75","1.05","0.984903378374255","0.995604395604396","0","0.982455574447629","0.994505494505495","computed_refine_extension","0.990423666863341"
"1.15","0.85","1.05","0.984918263426777","0.995604395604396","0","0.982428183108306","0.994505494505495","computed_refine_extension","0.990422654111233"
"1.2","0.7","0.95","0.984713497256728","0.995604395604396","0","0.982732447064447","0.994505494505495","computed_refine_extension","0.990422077051446"
"1.35","0.9","1.2","0.984916496390672","0.995604395604396","0","0.982419443478673","0.994505494505495","computed_refine_extension","0.990420376074475"
"1.1","0.75","0.9","0.984873894790183","0.995604395604396","0","0.98247524495428","0.994505494505495","computed_refine_extension","0.990418755889449"
"1.15","0.55","1","0.984718746343414","0.995604395604396","0","0.982685503340498","0.994505494505495","computed_refine_extension","0.990414263032662"
"0.8","0.65","1.05","0.984884574555647","0.995604395604396","0","0.982429105288244","0.994505494505495","computed_refine_extension","0.990412731885882"
"1.25","0.7","1","0.984709541965903","0.995604395604396","0","0.982673518121942","0.994505494505495","computed_refine_extension","0.990409104675698"
"1.1","0.8","0.95","0.984891553214101","0.995604395604396","0","0.982389213536133","0.994505494505495","computed_refine_extension","0.990406847132995"
"0.95","0.7","0.85","0.984875285066795","0.995604395604396","0","0.982392584690513","0.994505494505495","computed_refine_extension","0.99040264091968"
"1.35","0.75","1.1","0.984721194557684","0.995604395604396","0","0.982618000750183","0.994505494505495","computed_refine_extension","0.99040149697888"
"1.15","0.6","0.95","0.98466938651142","0.995604395604396","0","0.982693786349504","0.994505494505495","computed_refine_extension","0.990401111684865"
"0.65","0.55","0.85","0.984876050192916","0.995604395604396","0","0.982370073569917","0.994505494505495","computed_refine_extension","0.990398368233397"
"1.4","0.8","1.15","0.984712219137632","0.995604395604396","0","0.982601856627693","0.994505494505495","computed_refine_extension","0.990395575528367"
"1.15","0.85","1.15","0.984833603425793","0.995604395604396","0","0.98235914454965","0.994505494505495","computed_refine_extension","0.990383448399206"
"0.75","0.6","1.1","0.984830615732206","0.995604395604396","0","0.982353359198971","0.994505494505495","computed_refine_extension","0.990381395020994"
"0.75","0.55","1.2","0.984841905184703","0.995604395604396","0","0.982334893225704","0.994505494505495","computed_refine_extension","0.99038108866209"
"0.85","0.6","1.25","0.984837067511188","0.995604395604396","0","0.982327750814106","0.994505494505495","computed_refine_extension","0.990378208877716"
"1.2","0.8","1.3","0.984835638672864","0.995604395604396","0","0.982320682726449","0.994505494505495","computed_refine_extension","0.990376366608687"
"1.25","0.6","1.1","0.984666084927874","0.995604395604396","0","0.982556247293896","0.994505494505495","computed_refine_extension","0.99037261339868"
"1.05","0.6","0.85","0.984553305527211","0.995604395604396","0","0.982723954708892","0.994505494505495","computed_refine_extension","0.99037232106148"
"0.7","0.55","0.75","0.984816025983081","0.995604395604396","0","0.982329221955492","0.994505494505495","computed_refine_extension","0.990372190647561"
"1.4","0.9","1.2","0.984806828034921","0.995604395604396","0","0.982328630733343","0.994505494505495","computed_refine_extension","0.990369313018683"
"1.3","0.9","1.1","0.984814979408985","0.995604395604396","0","0.982298033267102","0.994505494505495","computed_refine_extension","0.990365638937654"
"1.4","0.75","1.25","0.984630064080587","0.995604395604396","0","0.982554436288577","0.994505494505495","computed_refine_extension","0.99036144494343"
"1","0.75","0.9","0.98480118837454","0.995604395604396","0","0.982281586285867","0.994505494505495","computed_refine_extension","0.990358212231074"
"1.3","0.9","1.2","0.984798571002522","0.995604395604396","0","0.982280217128395","0.994505494505495","computed_refine_extension","0.990357153187974"
"0.9","0.65","0.8","0.984766836826393","0.995604395604396","0","0.982323028407694","0.994505494505495","computed_refine_extension","0.990356195190995"
"1.2","0.85","1","0.984765037339923","0.995604395604396","0","0.982244683535692","0.994505494505495","computed_refine_extension","0.990339986370654"
"0.75","0.6","0.8","0.98476601616928","0.995604395604396","0","0.982242488929903","0.994505494505495","computed_refine_extension","0.990339841098303"
"1.35","0.7","1.15","0.984604895076964","0.995604395604396","0","0.982478996224418","0.994505494505495","computed_refine_extension","0.990338806229511"
